index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
22,Uber,B02864,B02864,2021-01-09T12:41:36.000Z,2021-01-09T12:42:40.000Z,2021-01-09T12:44:07.000Z,2021-01-09T12:56:05.000Z,119,47,1.35,718,7.78,0.0,0.23,0.69,0.0,,0.0,7.5,N,N,"",N,N,12.0,2021.0,1.0,9.0,1,0.2800002,Highbridge,Claremont/Bathgate
112,Uber,B02617,B02617,2021-01-28T05:00:04.000Z,2021-01-28T05:04:57.000Z,2021-01-28T05:05:07.000Z,2021-01-28T05:10:05.000Z,76,76,1.35,298,6.33,0.0,0.19,0.56,0.0,,0.0,5.39,N,N,"",N,N,5.0,2021.0,1.0,28.0,1,0.94000006,East New York,East New York
437,Lyft,B02510,,2021-01-31T17:07:00.000Z,,2021-01-31T17:12:31.000Z,2021-01-31T17:26:32.000Z,126,213,2.913,841,11.73,0.0,0.35,1.04,0.0,,0.0,10.27,N,N,N,N,N,17.0,2021.0,1.0,31.0,1,1.4599991,Hunts Point,Soundview/Castle Hill
233,Uber,B02875,B02875,2021-01-13T11:19:22.000Z,2021-01-13T11:20:26.000Z,2021-01-13T11:21:54.000Z,2021-01-13T11:41:41.000Z,186,237,3.04,1187,20.72,0.0,0.62,1.84,2.75,,0.0,13.28,N,N,"",N,N,11.0,2021.0,1.0,13.0,1,7.4399996,Penn Station/Madison Sq West,Upper East Side South
833,Via,B02800,,2021-01-03T23:07:16.000Z,,2021-01-03T23:17:08.000Z,2021-01-03T23:44:52.000Z,232,32,16.2,1663,52.56,0.0,0.0,3.73,2.75,,0.0,29.79,N,N,N,N,N,23.0,2021.0,1.0,3.0,0,22.77,Two Bridges/Seward Park,Bronxdale
663,Uber,B02871,B02871,2021-01-08T18:59:44.000Z,2021-01-08T19:07:01.000Z,2021-01-08T19:07:09.000Z,2021-01-08T19:15:28.000Z,161,237,1.6,499,15.47,0.0,0.48,1.42,2.75,,0.0,8.05,N,N,"",N,N,18.0,2021.0,1.0,8.0,0,7.42,Midtown Center,Upper East Side South
459,Lyft,B02510,,2021-01-02T21:18:56.000Z,,2021-01-02T21:22:20.000Z,2021-01-02T21:36:59.000Z,127,235,1.686,879,8.68,0.0,0.26,0.77,0.0,,0.0,9.23,N,N,N,N,N,21.0,2021.0,1.0,2.0,1,-0.54999924,Inwood,University Heights/Morris Heights
217,Uber,B02764,B02764,2021-01-09T21:51:00.000Z,2021-01-09T21:53:43.000Z,2021-01-09T21:55:35.000Z,2021-01-09T22:03:00.000Z,61,61,1.54,445,8.38,0.0,0.25,0.74,0.0,,0.0,5.42,N,N,"",N,N,21.0,2021.0,1.0,9.0,1,2.96,Crown Heights North,Crown Heights North
953,Uber,B02765,B02765,2021-01-14T10:07:20.000Z,2021-01-14T10:12:05.000Z,2021-01-14T10:12:05.000Z,2021-01-14T10:16:56.000Z,86,86,0.66,291,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,10.0,2021.0,1.0,14.0,1,2.5099998,Far Rockaway,Far Rockaway
726,Uber,B02872,B02872,2021-01-06T18:59:33.000Z,2021-01-06T19:00:59.000Z,2021-01-06T19:02:39.000Z,2021-01-06T19:22:13.000Z,61,39,3.5,1174,17.03,0.0,0.51,1.51,0.0,,0.0,20.5,N,N,"",N,Y,18.0,2021.0,1.0,6.0,1,-3.4699993,Crown Heights North,Canarsie
525,Lyft,B02510,,2021-01-13T15:54:27.000Z,,2021-01-13T15:56:37.000Z,2021-01-13T16:02:52.000Z,76,124,1.575,375,7.46,0.0,0.22,0.66,0.0,,0.0,5.47,N,N,N,N,N,15.0,2021.0,1.0,13.0,1,1.9900002,East New York,Howard Beach
236,Uber,B02866,B02866,2021-01-12T13:01:24.000Z,2021-01-12T13:03:26.000Z,2021-01-12T13:03:33.000Z,2021-01-12T13:13:26.000Z,213,60,2.29,593,7.93,0.0,0.24,0.7,0.0,,0.0,7.5,N,N,"",N,N,13.0,2021.0,1.0,12.0,1,0.42999983,Soundview/Castle Hill,Crotona Park East
433,Lyft,B02510,,2021-01-27T05:36:43.000Z,,2021-01-27T05:39:48.000Z,2021-01-27T05:56:47.000Z,143,13,6.092,1019,19.74,0.0,0.59,1.75,2.75,,0.0,15.3,N,N,N,N,N,5.0,2021.0,1.0,27.0,1,4.4399996,Lincoln Square West,Battery Park City
847,Uber,B02875,B02875,2021-01-07T15:29:19.000Z,2021-01-07T15:33:07.000Z,2021-01-07T15:33:25.000Z,2021-01-07T16:20:14.000Z,236,265,14.95,2809,55.01,21.2,2.29,0.0,0.0,,0.0,43.75,N,N,"",N,N,15.0,2021.0,1.0,7.0,1,11.259998,Upper East Side North,
408,Uber,B02872,B02872,2021-01-12T14:15:08.000Z,2021-01-12T14:18:28.000Z,2021-01-12T14:19:02.000Z,2021-01-12T14:29:31.000Z,71,89,1.71,629,9.74,0.0,0.29,0.86,0.0,,0.0,7.15,N,N,"",N,N,14.0,2021.0,1.0,12.0,1,2.5899997,East Flatbush/Farragut,Flatbush/Ditmas Park
640,Uber,B02395,B02395,2021-01-09T12:33:02.000Z,2021-01-09T12:36:47.000Z,2021-01-09T12:36:53.000Z,2021-01-09T12:52:41.000Z,239,42,3.92,948,5.06,0.0,0.0,0.0,2.75,,0.0,12.27,N,N,"",N,N,12.0,2021.0,1.0,9.0,1,-7.2100005,Upper West Side South,Central Harlem North
721,Uber,B02889,B02889,2021-01-28T21:00:15.000Z,2021-01-28T21:01:10.000Z,2021-01-28T21:03:12.000Z,2021-01-28T21:14:37.000Z,36,157,2.63,686,13.92,0.0,0.42,1.24,0.0,,0.0,8.64,N,N,"",N,N,21.0,2021.0,1.0,28.0,1,5.2799997,Bushwick North,Maspeth
974,Uber,B02866,B02866,2021-01-19T17:25:36.000Z,2021-01-19T17:28:50.000Z,2021-01-19T17:28:58.000Z,2021-01-19T17:43:35.000Z,125,48,3.98,877,20.2,0.0,0.61,1.79,2.75,,0.0,11.73,N,N,"",N,N,17.0,2021.0,1.0,19.0,1,8.470001,Hudson Sq,Clinton East
484,Uber,B02872,B02872,2021-01-27T23:28:59.000Z,2021-01-27T23:34:39.000Z,2021-01-27T23:35:24.000Z,2021-01-27T23:56:19.000Z,42,4,8.28,1255,22.78,0.0,0.68,2.02,2.75,,0.0,0.0,N,N,"",N,Y,23.0,2021.0,1.0,27.0,0,22.78,Central Harlem North,Alphabet City
578,Uber,B02872,B02872,2021-01-22T12:29:27.000Z,2021-01-22T12:31:26.000Z,2021-01-22T12:32:26.000Z,2021-01-22T12:45:17.000Z,203,265,3.65,771,11.74,0.0,0.35,1.04,0.0,,0.0,12.36,N,N,"",N,N,12.0,2021.0,1.0,22.0,1,-0.6199999,Rosedale,
385,Uber,B02879,B02879,2021-01-25T08:45:45.000Z,2021-01-25T08:48:32.000Z,2021-01-25T08:48:36.000Z,2021-01-25T08:59:32.000Z,237,239,1.93,656,11.94,0.0,0.36,1.06,2.75,,0.0,7.62,N,N,"",N,N,8.0,2021.0,1.0,25.0,1,4.3199997,Upper East Side South,Upper West Side South
421,Uber,B02884,B02884,2021-01-15T14:48:22.000Z,2021-01-15T14:51:01.000Z,2021-01-15T14:52:32.000Z,2021-01-15T15:01:53.000Z,216,197,1.95,561,9.02,0.0,0.27,0.8,0.0,,0.0,6.85,N,N,"",N,N,14.0,2021.0,1.0,15.0,1,2.1700006,South Ozone Park,Richmond Hill
262,Uber,B02882,B02882,2021-01-30T13:47:33.000Z,2021-01-30T13:48:03.000Z,2021-01-30T13:50:04.000Z,2021-01-30T14:07:55.000Z,249,211,1.73,1071,9.93,0.0,0.31,0.9,2.75,,0.0,10.88,N,N,"",N,N,13.0,2021.0,1.0,30.0,1,-0.9499998,West Village,SoHo
597,Uber,B02836,B02836,2021-01-31T16:53:01.000Z,2021-01-31T16:53:36.000Z,2021-01-31T16:55:36.000Z,2021-01-31T17:07:45.000Z,4,234,1.61,729,11.5,0.0,0.35,1.02,2.75,,1.0,7.89,N,N,"",N,N,16.0,2021.0,1.0,31.0,1,4.61,Alphabet City,Union Sq
579,Uber,B02764,B02764,2021-01-15T09:03:57.000Z,2021-01-15T09:05:35.000Z,2021-01-15T09:05:50.000Z,2021-01-15T09:16:21.000Z,233,164,1.56,631,8.4,0.0,0.25,0.75,2.75,,0.0,7.0,N,N,"",N,N,9.0,2021.0,1.0,15.0,1,1.3999996,UN/Turtle Bay South,Midtown South
491,Uber,B02876,B02876,2021-01-22T13:07:46.000Z,2021-01-22T13:09:16.000Z,2021-01-22T13:09:28.000Z,2021-01-22T13:18:12.000Z,234,170,1.29,524,6.57,0.0,0.21,0.63,2.75,,0.0,5.82,N,N,"",N,N,13.0,2021.0,1.0,22.0,1,0.75,Union Sq,Murray Hill
