index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
457,Lyft,B02510,,2021-01-29T13:56:57.000Z,,2021-01-29T14:02:25.000Z,2021-01-29T14:08:33.000Z,79,148,0.901,368,7.37,0.0,0.22,0.65,2.75,,0.0,5.47,N,N,N,N,N,13.0,2021.0,1.0,29.0,1,1.9000001,East Village,Lower East Side
108,Uber,B02872,B02872,2021-01-22T22:33:55.000Z,2021-01-22T22:35:10.000Z,2021-01-22T22:37:13.000Z,2021-01-22T22:49:26.000Z,168,159,1.06,733,10.15,0.0,0.3,0.9,0.0,,0.0,8.26,N,N,"",N,N,22.0,2021.0,1.0,22.0,1,1.8899994,Mott Haven/Port Morris,Melrose South
235,Uber,B02882,B02882,2021-01-05T18:42:53.000Z,2021-01-05T18:45:13.000Z,2021-01-05T18:45:13.000Z,2021-01-05T18:49:11.000Z,216,197,0.81,238,7.91,0.0,0.24,0.7,0.0,,0.0,7.42,N,N,"",N,N,18.0,2021.0,1.0,5.0,1,0.48999977,South Ozone Park,Richmond Hill
424,Uber,B02876,B02876,2021-01-26T08:20:00.000Z,2021-01-26T08:25:40.000Z,2021-01-26T08:25:40.000Z,2021-01-26T08:30:40.000Z,262,263,0.69,300,7.91,0.0,0.24,0.7,2.75,,1.0,5.39,N,N,"",N,N,8.0,2021.0,1.0,26.0,1,3.52,Yorkville East,Yorkville West
704,Lyft,B02510,,2021-01-19T23:35:19.000Z,,2021-01-19T23:41:22.000Z,2021-01-20T00:13:18.000Z,232,241,14.27,1916,37.17,0.0,1.12,3.3,2.75,,0.0,36.49,N,N,N,N,Y,23.0,2021.0,1.0,19.0,0,0.6799965,Two Bridges/Seward Park,Van Cortlandt Village
577,Uber,B02884,B02884,2021-01-15T13:48:32.000Z,2021-01-15T13:49:03.000Z,2021-01-15T13:49:41.000Z,2021-01-15T14:05:38.000Z,36,102,2.4,957,12.36,0.0,0.37,1.1,0.0,,0.0,10.77,N,N,"",N,N,13.0,2021.0,1.0,15.0,1,1.5899992,Bushwick North,Glendale
206,Lyft,B02510,,2021-01-05T16:50:08.000Z,,2021-01-05T16:58:03.000Z,2021-01-05T17:26:31.000Z,188,188,2.718,1708,12.11,0.0,0.36,1.07,0.0,,0.0,17.32,N,N,N,N,N,16.0,2021.0,1.0,5.0,0,-5.21,Prospect-Lefferts Gardens,Prospect-Lefferts Gardens
756,Uber,B02875,B02875,2021-01-07T09:02:03.000Z,2021-01-07T09:07:20.000Z,2021-01-07T09:07:41.000Z,2021-01-07T09:11:50.000Z,11,22,0.97,249,7.91,0.0,0.24,0.7,0.0,,0.0,10.16,N,N,"",N,Y,9.0,2021.0,1.0,7.0,1,-2.25,Bath Beach,Bensonhurst West
127,Lyft,B02510,,2021-01-31T18:17:24.000Z,,2021-01-31T18:20:33.000Z,2021-01-31T18:30:31.000Z,80,36,1.795,598,11.49,0.0,0.27,0.8,0.0,,0.0,7.0,N,N,N,N,N,18.0,2021.0,1.0,31.0,1,4.49,East Williamsburg,Bushwick North
171,Uber,B02878,B02878,2021-01-26T08:46:33.000Z,2021-01-26T08:48:57.000Z,2021-01-26T08:50:04.000Z,2021-01-26T08:58:15.000Z,182,213,2.18,491,12.09,0.0,0.36,1.07,0.0,,0.0,6.52,N,N,"",N,N,8.0,2021.0,1.0,26.0,1,5.57,Parkchester,Soundview/Castle Hill
339,Uber,B02872,B02872,2021-01-15T00:53:08.000Z,2021-01-15T01:01:20.000Z,2021-01-15T01:02:34.000Z,2021-01-15T01:32:43.000Z,195,239,10.7,1809,41.28,0.0,1.42,4.21,2.75,,0.0,31.39,N,N,"",N,N,0.0,2021.0,1.0,15.0,0,9.889999,Red Hook,Upper West Side South
699,Uber,B02887,B02887,2021-01-29T10:31:52.000Z,2021-01-29T10:35:31.000Z,2021-01-29T10:35:38.000Z,2021-01-29T10:52:52.000Z,216,135,6.55,1034,23.0,0.0,0.69,2.04,0.0,,3.85,15.88,N,N,"",N,N,10.0,2021.0,1.0,29.0,1,10.97,South Ozone Park,Kew Gardens Hills
638,Lyft,B02510,,2021-01-16T12:40:17.000Z,,2021-01-16T12:42:48.000Z,2021-01-16T12:52:23.000Z,148,211,1.205,575,9.58,0.0,0.29,0.85,2.75,,0.0,6.15,N,N,N,N,N,12.0,2021.0,1.0,16.0,1,3.4299998,Lower East Side,SoHo
912,Uber,B02875,B02875,2021-01-18T05:22:39.000Z,2021-01-18T05:26:09.000Z,2021-01-18T05:28:10.000Z,2021-01-18T05:34:55.000Z,167,247,0.65,405,9.13,0.0,0.27,0.81,0.0,,0.0,6.32,N,N,"",N,N,5.0,2021.0,1.0,18.0,1,2.81,Morrisania/Melrose,West Concourse
188,Lyft,B02510,,2021-01-10T11:05:07.000Z,,2021-01-10T11:10:27.000Z,2021-01-10T11:25:04.000Z,173,92,3.339,877,13.55,0.0,0.32,0.94,0.0,,0.0,11.05,N,N,N,N,N,11.0,2021.0,1.0,10.0,1,2.5,North Corona,Flushing
93,Lyft,B02510,,2021-01-11T06:59:16.000Z,,2021-01-11T07:08:46.000Z,2021-01-11T07:14:23.000Z,256,255,1.203,337,7.46,0.0,0.22,0.66,0.0,,0.0,5.47,N,N,N,N,N,6.0,2021.0,1.0,11.0,0,1.9900002,Williamsburg (South Side),Williamsburg (North Side)
915,Uber,B02888,B02888,2021-01-18T17:03:28.000Z,2021-01-18T17:05:27.000Z,2021-01-18T17:06:39.000Z,2021-01-18T17:19:54.000Z,117,265,3.08,795,16.43,0.0,0.49,1.46,0.0,,0.0,11.93,N,N,"",N,N,17.0,2021.0,1.0,18.0,1,4.5,Hammels/Arverne,
839,Uber,B02869,B02869,2021-01-02T19:38:40.000Z,2021-01-02T19:41:47.000Z,2021-01-02T19:42:03.000Z,2021-01-02T20:00:41.000Z,231,100,3.08,1118,23.76,0.0,0.98,2.12,2.75,,4.16,16.53,N,N,"",N,N,19.0,2021.0,1.0,2.0,1,11.389999,TriBeCa/Civic Center,Garment District
418,Uber,B02835,B02835,2021-01-02T16:45:33.000Z,2021-01-02T16:49:48.000Z,2021-01-02T16:49:55.000Z,2021-01-02T17:01:32.000Z,51,183,2.43,697,11.74,0.0,0.35,1.04,0.0,,0.0,10.06,N,N,"",N,N,16.0,2021.0,1.0,2.0,1,1.6799994,Co-Op City,Pelham Bay
634,Uber,B02869,B02869,2021-01-17T14:22:56.000Z,2021-01-17T14:24:46.000Z,2021-01-17T14:26:46.000Z,2021-01-17T14:42:54.000Z,233,231,4.88,968,18.88,0.0,0.57,1.68,2.75,,0.0,13.49,N,N,"",N,N,14.0,2021.0,1.0,17.0,1,5.3899994,UN/Turtle Bay South,TriBeCa/Civic Center
326,Uber,B02871,B02871,2021-01-08T14:17:38.000Z,2021-01-08T14:19:30.000Z,2021-01-08T14:19:39.000Z,2021-01-08T14:54:45.000Z,181,72,5.25,2106,19.11,0.0,0.57,1.7,0.0,,0.0,23.42,N,N,"",N,N,14.0,2021.0,1.0,8.0,1,-4.3099995,Park Slope,East Flatbush/Remsen Village
170,Uber,B02878,B02878,2021-01-13T11:02:56.000Z,2021-01-13T11:05:10.000Z,2021-01-13T11:05:54.000Z,2021-01-13T11:10:25.000Z,61,61,0.57,271,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,11.0,2021.0,1.0,13.0,1,2.5099998,Crown Heights North,Crown Heights North
961,Uber,B02872,B02872,2021-01-15T15:27:25.000Z,2021-01-15T15:33:12.000Z,2021-01-15T15:33:42.000Z,2021-01-15T15:56:11.000Z,17,148,4.75,1349,18.9,0.0,0.57,1.68,2.75,,3.58,16.53,N,N,"",N,N,15.0,2021.0,1.0,15.0,0,5.949999,Bedford,Lower East Side
406,Uber,B02765,B02765,2021-01-15T19:39:10.000Z,2021-01-15T19:40:55.000Z,2021-01-15T19:41:03.000Z,2021-01-15T19:58:02.000Z,161,262,2.58,1019,13.33,0.0,0.4,1.18,2.75,,0.0,13.1,N,N,"",N,N,19.0,2021.0,1.0,15.0,1,0.22999954,Midtown Center,Yorkville East
513,Uber,B02866,B02866,2021-01-03T18:56:14.000Z,2021-01-03T19:00:07.000Z,2021-01-03T19:01:43.000Z,2021-01-03T19:07:03.000Z,22,21,1.12,320,7.91,0.0,0.24,0.7,0.0,,0.0,5.93,N,N,"",N,N,18.0,2021.0,1.0,3.0,1,1.98,Bensonhurst West,Bensonhurst East
922,Uber,B02866,B02866,2021-01-17T19:23:25.000Z,2021-01-17T19:24:35.000Z,2021-01-17T19:24:57.000Z,2021-01-17T19:37:07.000Z,75,48,3.04,730,16.59,0.0,0.5,1.47,2.75,,0.0,9.46,N,N,"",N,N,19.0,2021.0,1.0,17.0,1,7.13,East Harlem South,Clinton East
750,Lyft,B02510,,2021-01-15T17:59:32.000Z,,2021-01-15T18:04:09.000Z,2021-01-15T18:16:46.000Z,23,156,3.144,757,12.33,0.0,0.37,1.09,0.0,,0.0,9.82,N,N,N,N,N,17.0,2021.0,1.0,15.0,1,2.5100002,Bloomfield/Emerson Hill,Mariners Harbor
316,Uber,B02765,B02765,2021-01-15T13:05:25.000Z,2021-01-15T13:08:27.000Z,2021-01-15T13:08:44.000Z,2021-01-15T13:26:39.000Z,134,196,5.53,1075,15.31,0.0,0.46,1.36,0.0,,0.0,15.09,N,N,"",N,N,13.0,2021.0,1.0,15.0,1,0.22000027,Kew Gardens,Rego Park
