index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
268,Uber,B02883,B02883,2021-01-10T22:06:46.000Z,2021-01-10T22:13:15.000Z,2021-01-10T22:13:15.000Z,2021-01-10T22:45:18.000Z,132,48,18.32,1923,50.56,6.12,1.7,5.03,2.75,,0.0,40.05,N,N,"",N,N,22.0,2021.0,1.0,10.0,0,10.510002,JFK Airport,Clinton East
572,Lyft,B02510,,2021-01-31T21:14:53.000Z,,2021-01-31T21:17:10.000Z,2021-01-31T21:50:06.000Z,63,14,17.692,1976,91.9,0.0,2.3,6.8,0.0,,0.0,36.19,N,N,N,N,N,21.0,2021.0,1.0,31.0,1,55.710003,Cypress Hills,Bay Ridge
754,Lyft,B02510,,2021-01-13T14:02:21.000Z,,2021-01-13T14:04:25.000Z,2021-01-13T14:16:52.000Z,117,86,2.481,747,11.45,0.0,0.34,1.02,0.0,,0.0,9.01,N,N,N,N,N,14.0,2021.0,1.0,13.0,1,2.4399996,Hammels/Arverne,Far Rockaway
314,Via,B02800,,2021-01-04T07:39:38.000Z,,2021-01-04T07:42:01.000Z,2021-01-04T07:55:05.000Z,50,162,1.92,783,16.95,0.0,0.0,1.2,2.75,,0.0,0.0,N,N,N,N,N,7.0,2021.0,1.0,4.0,1,16.95,Clinton West,Midtown East
523,Uber,B02882,B02882,2021-01-23T19:24:46.000Z,2021-01-23T19:26:26.000Z,2021-01-23T19:28:28.000Z,2021-01-23T19:40:02.000Z,35,177,1.83,694,8.31,0.0,0.25,0.74,0.0,,0.0,7.98,N,N,"",N,N,19.0,2021.0,1.0,23.0,1,0.3300004,Brownsville,Ocean Hill
730,Uber,B02883,B02883,2021-01-07T09:05:46.000Z,2021-01-07T09:07:50.000Z,2021-01-07T09:07:55.000Z,2021-01-07T09:13:31.000Z,236,236,0.48,336,7.91,0.0,0.24,0.7,2.75,,0.0,5.39,N,N,"",N,N,9.0,2021.0,1.0,7.0,1,2.52,Upper East Side North,Upper East Side North
177,Lyft,B02510,,2021-01-11T02:02:06.000Z,,2021-01-11T02:05:01.000Z,2021-01-11T02:16:31.000Z,216,205,2.76,690,10.97,0.0,0.33,0.97,0.0,,0.0,8.84,N,N,N,N,N,2.0,2021.0,1.0,11.0,1,2.13,South Ozone Park,Saint Albans
417,Uber,B02872,B02872,2021-01-31T13:03:55.000Z,2021-01-31T13:06:27.000Z,2021-01-31T13:06:45.000Z,2021-01-31T13:11:43.000Z,37,37,0.62,298,7.49,0.0,0.22,0.66,0.0,,0.0,5.39,N,N,"",N,N,13.0,2021.0,1.0,31.0,1,2.1,Bushwick South,Bushwick South
667,Lyft,B02510,,2021-01-04T14:05:49.000Z,,2021-01-04T14:11:20.000Z,2021-01-04T14:17:53.000Z,7,179,1.022,393,6.38,0.0,0.19,0.57,0.0,,0.0,5.47,N,N,N,N,N,14.0,2021.0,1.0,4.0,1,0.9100003,Astoria,Old Astoria
51,Uber,B02871,B02871,2021-01-19T11:31:58.000Z,2021-01-19T11:35:59.000Z,2021-01-19T11:36:30.000Z,2021-01-19T12:06:43.000Z,37,72,5.05,1813,20.83,0.0,0.62,1.85,0.0,,0.0,20.74,N,N,"",N,N,11.0,2021.0,1.0,19.0,1,0.09000015,Bushwick South,East Flatbush/Remsen Village
794,Uber,B02836,B02836,2021-01-01T05:02:17.000Z,2021-01-01T05:08:59.000Z,2021-01-01T05:09:19.000Z,2021-01-01T05:35:58.000Z,180,228,19.29,1599,50.86,0.0,1.53,4.51,0.0,,0.0,38.01,N,N,"",N,N,5.0,2021.0,1.0,1.0,0,12.850002,Ozone Park,Sunset Park West
409,Uber,B02764,B02764,2021-01-11T22:57:20.000Z,2021-01-11T23:00:25.000Z,2021-01-11T23:02:25.000Z,2021-01-11T23:37:54.000Z,210,225,7.45,2129,27.71,0.0,0.83,2.46,0.0,,0.0,26.03,N,N,"",N,N,22.0,2021.0,1.0,11.0,1,1.6799984,Sheepshead Bay,Stuyvesant Heights
47,Lyft,B02510,,2021-01-12T16:25:31.000Z,,2021-01-12T16:27:44.000Z,2021-01-12T16:40:56.000Z,119,168,3.936,792,14.56,0.0,0.44,1.29,0.0,,0.0,11.0,N,N,N,N,N,16.0,2021.0,1.0,12.0,1,3.5600004,Highbridge,Mott Haven/Port Morris
724,Uber,B02764,B02764,2021-01-08T19:51:05.000Z,2021-01-08T19:57:48.000Z,2021-01-08T19:57:58.000Z,2021-01-08T20:11:09.000Z,129,173,1.46,791,9.81,0.0,0.29,0.87,0.0,,0.0,8.23,N,N,"",N,N,19.0,2021.0,1.0,8.0,0,1.5800009,Jackson Heights,North Corona
358,Uber,B02764,B02764,2021-01-02T17:28:28.000Z,2021-01-02T17:31:07.000Z,2021-01-02T17:32:08.000Z,2021-01-02T18:00:40.000Z,230,255,6.51,1712,23.68,0.0,0.89,2.64,2.75,,0.0,22.56,N,N,"",N,N,17.0,2021.0,1.0,2.0,1,1.1200008,Times Sq/Theatre District,Williamsburg (North Side)
84,Uber,B02764,B02764,2021-01-06T13:41:05.000Z,2021-01-06T13:43:58.000Z,2021-01-06T13:45:09.000Z,2021-01-06T13:50:57.000Z,127,220,2.44,348,8.71,2.8,0.35,1.02,0.0,,3.0,5.6,N,N,"",N,N,13.0,2021.0,1.0,6.0,1,6.11,Inwood,Spuyten Duyvil/Kingsbridge
94,Uber,B02888,B02888,2021-01-26T16:43:58.000Z,2021-01-26T16:47:17.000Z,2021-01-26T16:47:26.000Z,2021-01-26T17:08:17.000Z,158,256,4.21,1251,23.11,0.0,0.69,2.05,2.75,,0.0,15.11,N,N,"",N,N,16.0,2021.0,1.0,26.0,1,8.000001,Meatpacking/West Village West,Williamsburg (South Side)
143,Uber,B02682,B02682,2021-01-27T13:30:41.000Z,2021-01-27T13:33:01.000Z,2021-01-27T13:33:10.000Z,2021-01-27T13:38:09.000Z,71,71,0.95,299,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,13.0,2021.0,1.0,27.0,1,2.5099998,East Flatbush/Farragut,East Flatbush/Farragut
909,Uber,B02880,B02880,2021-01-22T19:38:53.000Z,2021-01-22T19:40:00.000Z,2021-01-22T19:41:32.000Z,2021-01-22T19:50:27.000Z,141,239,1.93,535,8.1,0.0,0.26,0.77,2.75,,0.0,6.61,N,N,"",N,N,19.0,2021.0,1.0,22.0,1,1.4900002,Lenox Hill West,Upper West Side South
468,Lyft,B02510,,2021-01-10T14:45:37.000Z,,2021-01-10T14:48:33.000Z,2021-01-10T14:58:48.000Z,144,25,2.136,615,12.73,0.0,0.38,1.13,2.75,,3.0,7.52,N,N,N,N,N,14.0,2021.0,1.0,10.0,1,8.209999,Little Italy/NoLiTa,Boerum Hill
583,Uber,B02764,B02764,2021-01-28T10:39:13.000Z,2021-01-28T10:42:12.000Z,2021-01-28T10:43:58.000Z,2021-01-28T11:20:44.000Z,225,212,15.07,2206,36.19,6.12,1.27,3.76,0.0,,0.0,35.08,N,N,"",N,N,10.0,2021.0,1.0,28.0,1,1.1099968,Stuyvesant Heights,Soundview/Bruckner
403,Lyft,B02510,,2021-01-12T19:15:42.000Z,,2021-01-12T19:17:29.000Z,2021-01-12T19:27:25.000Z,141,107,2.479,596,10.33,0.0,0.31,0.92,2.75,,0.0,7.75,N,N,N,N,N,19.0,2021.0,1.0,12.0,1,2.58,Lenox Hill West,Gramercy
546,Uber,B02879,B02879,2021-01-21T10:46:39.000Z,2021-01-21T10:47:54.000Z,2021-01-21T10:49:11.000Z,2021-01-21T10:56:44.000Z,14,14,1.59,453,8.8,0.0,0.26,0.78,0.0,,0.0,5.55,N,N,"",N,N,10.0,2021.0,1.0,21.0,1,3.25,Bay Ridge,Bay Ridge
771,Uber,B02879,B02879,2021-01-18T14:10:02.000Z,2021-01-18T14:14:21.000Z,2021-01-18T14:14:39.000Z,2021-01-18T14:22:21.000Z,39,72,1.2,462,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,14.0,2021.0,1.0,18.0,1,2.52,Canarsie,East Flatbush/Remsen Village
618,Lyft,B02510,,2021-01-30T12:30:05.000Z,,2021-01-30T12:32:38.000Z,2021-01-30T12:52:32.000Z,36,37,2.068,1194,13.46,0.0,0.22,0.66,0.0,,0.0,12.29,N,N,N,N,N,12.0,2021.0,1.0,30.0,1,1.1700001,Bushwick North,Bushwick South
411,Uber,B02887,B02887,2021-01-25T08:19:27.000Z,2021-01-25T08:25:01.000Z,2021-01-25T08:25:20.000Z,2021-01-25T08:32:29.000Z,242,208,2.43,429,10.33,0.0,0.31,0.92,0.0,,0.0,6.27,N,N,"",N,N,8.0,2021.0,1.0,25.0,1,4.06,Van Nest/Morris Park,Schuylerville/Edgewater Park
471,Uber,B02878,B02878,2021-01-05T22:38:02.000Z,2021-01-05T22:39:02.000Z,2021-01-05T22:41:03.000Z,2021-01-05T22:46:38.000Z,113,90,1.12,335,7.84,0.0,0.24,0.72,2.75,,0.0,6.15,N,N,"",N,N,22.0,2021.0,1.0,5.0,1,1.69,Greenwich Village North,Flatiron
845,Lyft,B02510,,2021-01-09T14:03:16.000Z,,2021-01-09T14:04:52.000Z,2021-01-09T14:21:23.000Z,229,237,1.789,991,8.55,0.0,0.26,0.76,2.75,,0.0,10.29,N,N,N,N,N,14.0,2021.0,1.0,9.0,1,-1.7399998,Sutton Place/Turtle Bay North,Upper East Side South
486,Uber,B02877,B02877,2021-01-19T17:16:57.000Z,2021-01-19T17:17:46.000Z,2021-01-19T17:18:00.000Z,2021-01-19T17:36:36.000Z,188,91,2.89,1116,14.15,0.0,0.42,1.26,0.0,,1.0,12.53,N,N,"",N,N,17.0,2021.0,1.0,19.0,1,2.62,Prospect-Lefferts Gardens,Flatlands
288,Uber,B02835,B02835,2021-01-12T13:57:14.000Z,2021-01-12T13:58:59.000Z,2021-01-12T13:59:14.000Z,2021-01-12T14:07:23.000Z,134,102,2.46,489,10.29,0.0,0.31,0.91,0.0,,0.0,6.82,N,N,"",N,N,13.0,2021.0,1.0,12.0,1,3.4699998,Kew Gardens,Glendale
652,Uber,B02867,B02867,2021-01-12T19:26:22.000Z,2021-01-12T19:30:55.000Z,2021-01-12T19:31:01.000Z,2021-01-12T19:40:41.000Z,37,198,1.33,580,8.98,0.0,0.27,0.8,0.0,,0.0,6.32,N,N,"",N,N,19.0,2021.0,1.0,12.0,1,2.6599994,Bushwick South,Ridgewood
894,Lyft,B02510,,2021-01-03T20:04:48.000Z,,2021-01-03T20:06:44.000Z,2021-01-03T20:12:33.000Z,255,256,0.871,349,7.32,0.0,0.22,0.65,0.0,,2.0,5.47,N,N,N,N,N,20.0,2021.0,1.0,3.0,1,3.85,Williamsburg (North Side),Williamsburg (South Side)
533,Uber,B02765,B02765,2021-01-12T09:17:58.000Z,2021-01-12T09:21:16.000Z,2021-01-12T09:22:42.000Z,2021-01-12T09:52:26.000Z,98,75,13.67,1784,33.68,6.12,1.19,3.53,0.0,,5.0,30.01,N,N,"",N,N,9.0,2021.0,1.0,12.0,1,8.67,Fresh Meadows,East Harlem South
