index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
548,Uber,B02682,B02682,2021-01-24T14:39:18.000Z,2021-01-24T14:44:05.000Z,2021-01-24T14:44:13.000Z,2021-01-24T14:57:57.000Z,78,213,2.94,824,12.56,0.0,0.38,1.11,0.0,,0.0,10.13,N,N,"",N,N,14.0,2021.0,1.0,24.0,1,2.4300003,East Tremont,Soundview/Castle Hill
514,Uber,B02682,B02682,2021-01-31T10:48:28.000Z,2021-01-31T10:54:13.000Z,2021-01-31T10:54:22.000Z,2021-01-31T11:31:51.000Z,35,178,6.23,2249,34.25,0.0,1.03,3.04,0.0,,0.0,25.69,N,N,"",N,N,10.0,2021.0,1.0,31.0,1,8.559999,Brownsville,Ocean Parkway South
95,Uber,B02882,B02882,2021-01-22T13:30:37.000Z,2021-01-22T13:37:09.000Z,2021-01-22T13:39:09.000Z,2021-01-22T13:46:04.000Z,60,60,0.91,415,8.12,0.0,0.24,0.72,0.0,,0.0,5.56,N,N,"",N,N,13.0,2021.0,1.0,22.0,0,2.56,Crotona Park East,Crotona Park East
947,Uber,B02867,B02867,2021-01-24T07:12:19.000Z,2021-01-24T07:15:33.000Z,2021-01-24T07:16:22.000Z,2021-01-24T07:21:54.000Z,157,82,1.21,332,7.91,0.0,0.24,0.7,0.0,,1.0,5.4,N,N,"",N,N,7.0,2021.0,1.0,24.0,1,3.5099998,Maspeth,Elmhurst
485,Uber,B02875,B02875,2021-01-01T02:36:33.000Z,2021-01-01T02:46:51.000Z,2021-01-01T02:48:51.000Z,2021-01-01T03:02:21.000Z,132,203,5.54,810,34.38,0.0,1.03,3.05,0.0,,0.0,33.87,N,N,"",N,N,2.0,2021.0,1.0,1.0,0,0.51000214,JFK Airport,Rosedale
608,Uber,B02866,B02866,2021-01-26T18:05:52.000Z,2021-01-26T18:08:28.000Z,2021-01-26T18:09:04.000Z,2021-01-26T18:22:51.000Z,142,262,2.68,827,14.48,0.0,0.43,1.29,2.75,,0.0,9.88,N,N,"",N,N,18.0,2021.0,1.0,26.0,1,4.5999994,Lincoln Square East,Yorkville East
758,Uber,B02764,B02764,2021-01-03T07:44:32.000Z,2021-01-03T07:46:43.000Z,2021-01-03T07:48:22.000Z,2021-01-03T08:08:24.000Z,173,66,9.45,1202,25.12,0.0,0.75,2.23,0.0,,0.0,20.49,N,N,"",N,N,7.0,2021.0,1.0,3.0,1,4.630001,North Corona,DUMBO/Vinegar Hill
88,Via,B02800,,2021-01-01T19:09:00.000Z,,2021-01-01T19:14:06.000Z,2021-01-01T19:31:05.000Z,244,238,5.84,1019,26.95,0.0,0.0,1.91,2.75,,0.0,0.0,N,N,N,N,N,19.0,2021.0,1.0,1.0,1,26.95,Washington Heights South,Upper West Side North
983,Uber,B02764,B02764,2021-01-05T11:57:18.000Z,2021-01-05T11:59:31.000Z,2021-01-05T11:59:51.000Z,2021-01-05T12:23:52.000Z,79,75,6.49,1441,23.21,0.0,1.04,2.07,2.75,,5.44,19.22,N,N,"",N,N,11.0,2021.0,1.0,5.0,1,9.43,East Village,East Harlem South
843,Uber,B02395,B02395,2021-01-22T13:00:09.000Z,2021-01-22T13:03:21.000Z,2021-01-22T13:03:27.000Z,2021-01-22T13:19:31.000Z,225,255,2.21,964,14.85,0.0,0.0,0.0,0.0,,0.0,10.51,N,N,"",N,N,13.0,2021.0,1.0,22.0,1,4.34,Stuyvesant Heights,Williamsburg (North Side)
645,Uber,B02682,B02682,2021-01-16T22:20:54.000Z,2021-01-16T22:23:05.000Z,2021-01-16T22:23:45.000Z,2021-01-16T22:30:20.000Z,171,92,1.33,395,7.12,0.0,0.21,0.63,0.0,,0.0,5.4,N,N,"",N,N,22.0,2021.0,1.0,16.0,1,1.7199998,Murray Hill-Queens,Flushing
82,Uber,B02869,B02869,2021-01-06T08:41:47.000Z,2021-01-06T08:44:10.000Z,2021-01-06T08:44:28.000Z,2021-01-06T08:53:17.000Z,216,258,1.6,529,6.05,0.0,0.18,0.54,0.0,,0.0,6.19,N,N,"",N,N,8.0,2021.0,1.0,6.0,1,-0.13999987,South Ozone Park,Woodhaven
377,Uber,B02617,B02617,2021-01-16T13:57:37.000Z,2021-01-16T14:01:53.000Z,2021-01-16T14:01:53.000Z,2021-01-16T14:21:25.000Z,210,155,3.92,1172,19.28,0.0,0.58,1.71,0.0,,0.0,14.14,N,N,"",N,N,13.0,2021.0,1.0,16.0,1,5.1400003,Sheepshead Bay,Marine Park/Mill Basin
