index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
720,Uber,B02765,B02765,2021-01-14T19:07:55.000Z,2021-01-14T19:09:04.000Z,2021-01-14T19:11:04.000Z,2021-01-14T19:14:19.000Z,262,262,0.46,195,8.38,0.0,0.25,0.74,2.75,,0.0,5.74,N,N,"",N,N,19.0,2021.0,1.0,14.0,1,2.6400003,Yorkville East,Yorkville East
416,Lyft,B02510,,2021-01-16T17:55:39.000Z,,2021-01-16T17:59:31.000Z,2021-01-16T18:06:27.000Z,239,48,1.257,416,9.25,0.0,0.28,0.82,2.75,,0.0,7.07,N,N,N,N,N,17.0,2021.0,1.0,16.0,1,2.1799998,Upper West Side South,Clinton East
966,Lyft,B02510,,2021-01-14T11:51:28.000Z,,2021-01-14T11:55:37.000Z,2021-01-14T12:11:00.000Z,14,181,3.605,923,18.39,0.0,0.55,1.63,0.0,,4.11,11.73,N,N,N,N,N,11.0,2021.0,1.0,14.0,1,10.77,Bay Ridge,Park Slope
875,Uber,B02864,B02864,2021-01-13T08:10:11.000Z,2021-01-13T08:13:50.000Z,2021-01-13T08:15:08.000Z,2021-01-13T08:23:16.000Z,61,49,0.68,488,7.83,0.0,0.23,0.69,0.0,,0.0,7.64,N,N,"",N,N,8.0,2021.0,1.0,13.0,1,0.19000006,Crown Heights North,Clinton Hill
370,Uber,B02617,B02617,2021-01-08T13:30:22.000Z,2021-01-08T13:33:33.000Z,2021-01-08T13:34:13.000Z,2021-01-08T13:56:08.000Z,85,181,3.31,1315,18.68,0.0,0.56,1.66,0.0,,0.0,14.65,N,N,"",N,N,13.0,2021.0,1.0,8.0,1,4.0300007,Erasmus,Park Slope
500,Lyft,B02510,,2021-01-29T20:06:41.000Z,,2021-01-29T20:09:49.000Z,2021-01-29T20:21:52.000Z,238,243,6.474,723,18.85,0.0,0.57,1.67,0.0,,0.0,13.24,N,N,N,N,N,20.0,2021.0,1.0,29.0,1,5.6100006,Upper West Side North,Washington Heights North
594,Uber,B02764,B02764,2021-01-17T02:35:26.000Z,2021-01-17T02:46:58.000Z,2021-01-17T02:47:11.000Z,2021-01-17T02:59:51.000Z,177,61,2.93,760,11.34,0.0,0.34,1.01,0.0,,0.0,9.59,N,N,"",N,N,2.0,2021.0,1.0,17.0,0,1.75,Ocean Hill,Crown Heights North
134,Uber,B02878,B02878,2021-01-09T23:38:19.000Z,2021-01-09T23:43:11.000Z,2021-01-09T23:44:23.000Z,2021-01-09T23:57:08.000Z,49,61,2.34,765,14.19,0.0,0.43,1.26,0.0,,5.0,8.98,N,N,"",N,N,23.0,2021.0,1.0,9.0,0,10.209999,Clinton Hill,Crown Heights North
201,Uber,B02682,B02682,2021-01-13T03:12:38.000Z,2021-01-13T03:17:21.000Z,2021-01-13T03:19:22.000Z,2021-01-13T03:40:10.000Z,107,75,5.83,1248,24.17,0.0,0.73,2.15,2.75,,0.0,16.88,N,N,"",N,N,3.0,2021.0,1.0,13.0,0,7.290001,Gramercy,East Harlem South
837,Uber,B02764,B02764,2021-01-09T16:22:30.000Z,2021-01-09T16:23:16.000Z,2021-01-09T16:23:45.000Z,2021-01-09T16:41:35.000Z,223,129,3.11,1070,9.7,0.0,0.29,0.86,0.0,,2.5,12.39,N,N,"",N,N,16.0,2021.0,1.0,9.0,1,-0.19000053,Steinway,Jackson Heights
670,Uber,B02872,B02872,2021-01-29T13:35:27.000Z,2021-01-29T13:38:20.000Z,2021-01-29T13:38:38.000Z,2021-01-29T13:52:57.000Z,102,197,2.78,859,8.7,0.0,0.26,0.77,0.0,,0.0,10.26,N,N,"",N,N,13.0,2021.0,1.0,29.0,1,-1.5600004,Glendale,Richmond Hill
570,Uber,B02880,B02880,2021-01-28T00:59:00.000Z,2021-01-28T01:09:45.000Z,2021-01-28T01:09:45.000Z,2021-01-28T01:39:00.000Z,232,265,14.4,1755,53.29,20.0,2.2,0.0,0.0,,0.0,34.33,N,N,"",N,N,0.0,2021.0,1.0,28.0,0,18.96,Two Bridges/Seward Park,
883,Uber,B02682,B02682,2021-01-09T17:08:57.000Z,2021-01-09T17:12:17.000Z,2021-01-09T17:14:18.000Z,2021-01-09T17:27:14.000Z,231,114,1.67,777,7.28,0.0,0.23,0.68,2.75,,0.0,8.35,N,N,"",N,N,17.0,2021.0,1.0,9.0,1,-1.0700002,TriBeCa/Civic Center,Greenwich Village South
899,Uber,B02884,B02884,2021-01-01T19:07:11.000Z,2021-01-01T19:09:34.000Z,2021-01-01T19:10:41.000Z,2021-01-01T19:24:01.000Z,188,91,3.06,800,16.61,0.0,0.5,1.47,0.0,,0.0,13.19,N,N,"",N,N,19.0,2021.0,1.0,1.0,1,3.420001,Prospect-Lefferts Gardens,Flatlands
360,Uber,B02764,B02764,2021-01-21T18:00:10.000Z,2021-01-21T18:02:51.000Z,2021-01-21T18:04:51.000Z,2021-01-21T18:41:15.000Z,116,249,8.38,2184,30.45,0.0,0.91,2.7,2.75,,0.0,27.52,N,N,"",N,N,18.0,2021.0,1.0,21.0,1,2.9300003,Hamilton Heights,West Village
707,Lyft,B02510,,2021-01-09T07:49:44.000Z,,2021-01-09T07:53:29.000Z,2021-01-09T08:01:02.000Z,198,102,2.076,453,9.54,0.0,0.29,0.85,0.0,,0.0,6.1,N,N,N,N,N,7.0,2021.0,1.0,9.0,1,3.44,Ridgewood,Glendale
