index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
99,Uber,B02875,B02875,2021-01-12T10:29:53.000Z,2021-01-12T10:30:25.000Z,2021-01-12T10:32:25.000Z,2021-01-12T10:52:45.000Z,241,265,6.44,1220,20.62,0.0,0.62,1.83,0.0,,0.0,19.19,N,N,"",N,N,10.0,2021.0,1.0,12.0,1,1.4300003,Van Cortlandt Village,
222,Uber,B02864,B02864,2021-01-01T19:30:04.000Z,2021-01-01T19:33:14.000Z,2021-01-01T19:33:35.000Z,2021-01-01T20:06:01.000Z,4,265,12.64,1946,45.66,20.0,1.97,0.0,0.0,,0.0,34.86,N,N,"",N,N,19.0,2021.0,1.0,1.0,1,10.799999,Alphabet City,
755,Uber,B02872,B02872,2021-01-25T07:47:20.000Z,2021-01-25T07:51:10.000Z,2021-01-25T07:53:10.000Z,2021-01-25T07:59:40.000Z,89,85,0.97,390,10.76,0.0,0.32,0.95,0.0,,0.0,5.74,N,N,"",N,N,7.0,2021.0,1.0,25.0,1,5.0200005,Flatbush/Ditmas Park,Erasmus
160,Lyft,B02510,,2021-01-30T23:32:23.000Z,,2021-01-30T23:36:55.000Z,2021-01-30T23:46:13.000Z,231,87,1.643,558,7.99,0.0,0.24,0.71,2.75,,0.0,6.49,N,N,N,N,N,23.0,2021.0,1.0,30.0,1,1.5,TriBeCa/Civic Center,Financial District North
390,Uber,B02866,B02866,2021-01-08T07:58:04.000Z,2021-01-08T08:02:06.000Z,2021-01-08T08:02:35.000Z,2021-01-08T08:25:41.000Z,183,140,11.08,1386,24.08,6.12,0.92,2.73,2.75,,5.49,23.83,N,N,"",N,N,7.0,2021.0,1.0,8.0,1,5.74,Pelham Bay,Lenox Hill East
11,Lyft,B02510,,2021-01-13T20:57:24.000Z,,2021-01-13T21:07:54.000Z,2021-01-13T21:29:16.000Z,235,242,7.621,1282,19.94,0.0,0.6,1.77,0.0,,0.0,19.2,N,N,N,N,N,20.0,2021.0,1.0,13.0,0,0.7399998,University Heights/Morris Heights,Van Nest/Morris Park
280,Lyft,B02510,,2021-01-21T07:05:03.000Z,,2021-01-21T07:06:33.000Z,2021-01-21T07:46:44.000Z,168,234,7.4,2411,32.34,1.54,1.02,3.01,2.75,,0.0,28.4,N,N,N,N,N,7.0,2021.0,1.0,21.0,1,3.9400005,Mott Haven/Port Morris,Union Sq
859,Uber,B02765,B02765,2021-01-23T22:12:01.000Z,2021-01-23T22:17:16.000Z,2021-01-23T22:17:33.000Z,2021-01-23T22:21:38.000Z,129,129,0.43,245,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,22.0,2021.0,1.0,23.0,1,2.52,Jackson Heights,Jackson Heights
151,Uber,B02765,B02765,2021-01-06T01:04:32.000Z,2021-01-06T01:06:25.000Z,2021-01-06T01:07:09.000Z,2021-01-06T01:15:20.000Z,188,91,2.22,491,9.4,0.0,0.28,0.83,0.0,,0.0,6.77,N,N,"",N,N,1.0,2021.0,1.0,6.0,1,2.6299996,Prospect-Lefferts Gardens,Flatlands
854,Uber,B02884,B02884,2021-01-28T23:13:03.000Z,2021-01-28T23:17:07.000Z,2021-01-28T23:17:07.000Z,2021-01-28T23:31:41.000Z,63,39,6.63,874,16.55,0.0,0.5,1.47,0.0,,0.0,14.62,N,N,"",N,N,23.0,2021.0,1.0,28.0,1,1.9299994,Cypress Hills,Canarsie
252,Uber,B02889,B02889,2021-01-20T12:13:59.000Z,2021-01-20T12:17:11.000Z,2021-01-20T12:17:18.000Z,2021-01-20T12:57:21.000Z,188,137,7.66,2403,31.35,0.0,0.94,2.78,2.75,,0.0,28.56,N,N,"",N,N,12.0,2021.0,1.0,20.0,1,2.790001,Prospect-Lefferts Gardens,Kips Bay
1,Uber,B02883,B02883,2021-01-21T17:42:10.000Z,2021-01-21T17:45:33.000Z,2021-01-21T17:46:16.000Z,2021-01-21T17:53:24.000Z,232,4,1.12,428,7.91,0.0,0.24,0.7,2.75,,0.0,5.4,N,N,"",N,N,17.0,2021.0,1.0,21.0,1,2.5099998,Two Bridges/Seward Park,Alphabet City
788,Uber,B02764,B02764,2021-01-28T09:44:45.000Z,2021-01-28T09:46:56.000Z,2021-01-28T09:48:30.000Z,2021-01-28T10:05:34.000Z,41,75,2.03,1024,12.65,0.0,0.38,1.12,0.0,,0.0,10.81,N,N,"",N,N,9.0,2021.0,1.0,28.0,1,1.8399992,Central Harlem,East Harlem South
344,Uber,B02764,B02764,2021-01-07T16:04:03.000Z,2021-01-07T16:08:12.000Z,2021-01-07T16:09:01.000Z,2021-01-07T16:30:27.000Z,258,61,5.47,1286,13.95,0.0,0.42,1.24,0.0,,0.0,16.79,N,N,"",N,N,16.0,2021.0,1.0,7.0,1,-2.840001,Woodhaven,Crown Heights North
334,Uber,B02764,B02764,2021-01-20T13:22:40.000Z,2021-01-20T13:26:16.000Z,2021-01-20T13:26:37.000Z,2021-01-20T13:41:36.000Z,257,26,3.86,899,14.71,0.0,0.44,1.31,0.0,,0.0,11.78,N,N,"",N,N,13.0,2021.0,1.0,20.0,1,2.9300003,Windsor Terrace,Borough Park
731,Uber,B02883,B02883,2021-01-22T17:14:29.000Z,2021-01-22T17:24:25.000Z,2021-01-22T17:24:25.000Z,2021-01-22T17:56:45.000Z,83,255,5.51,1940,19.65,0.0,0.59,1.74,0.0,,0.0,22.31,N,N,"",N,N,17.0,2021.0,1.0,22.0,0,-2.6599998,Elmhurst/Maspeth,Williamsburg (North Side)
19,Uber,B02875,B02875,2021-01-23T10:48:11.000Z,2021-01-23T10:50:09.000Z,2021-01-23T10:50:09.000Z,2021-01-23T11:03:14.000Z,80,97,3.93,785,18.21,0.0,0.55,1.62,0.0,,0.0,10.91,N,N,"",N,N,10.0,2021.0,1.0,23.0,1,7.299999,East Williamsburg,Fort Greene
263,Uber,B02617,B02617,2021-01-02T20:23:07.000Z,2021-01-02T20:28:33.000Z,2021-01-02T20:30:34.000Z,2021-01-02T20:50:13.000Z,138,75,7.6,1179,23.78,6.12,0.9,2.65,0.0,,0.0,18.91,N,N,"",N,N,20.0,2021.0,1.0,2.0,0,4.870001,LaGuardia Airport,East Harlem South
869,Uber,B02617,B02617,2021-01-18T23:42:14.000Z,2021-01-18T23:44:22.000Z,2021-01-18T23:46:22.000Z,2021-01-18T23:58:54.000Z,50,107,2.63,752,13.83,0.0,0.41,1.23,2.75,,0.0,9.19,N,N,"",N,N,23.0,2021.0,1.0,18.0,1,4.6400003,Clinton West,Gramercy
269,Uber,B02877,B02877,2021-01-17T20:29:26.000Z,2021-01-17T20:29:46.000Z,2021-01-17T20:30:25.000Z,2021-01-17T20:39:38.000Z,35,61,2.28,553,9.94,0.0,0.3,0.88,0.0,,0.0,7.14,N,N,"",N,N,20.0,2021.0,1.0,17.0,1,2.7999997,Brownsville,Crown Heights North
61,Uber,B02867,B02867,2021-01-19T17:48:48.000Z,2021-01-19T17:56:33.000Z,2021-01-19T17:56:43.000Z,2021-01-19T18:36:48.000Z,13,62,8.1,2405,31.89,0.0,1.14,3.37,2.75,,0.0,29.05,N,N,"",N,N,17.0,2021.0,1.0,19.0,0,2.8400002,Battery Park City,Crown Heights South
727,Lyft,B02510,,2021-01-17T12:58:39.000Z,,2021-01-17T13:01:50.000Z,2021-01-17T13:11:53.000Z,79,113,1.637,603,7.99,0.0,0.24,0.71,2.75,,0.0,6.86,N,N,N,N,N,12.0,2021.0,1.0,17.0,1,1.1299996,East Village,Greenwich Village North
157,Lyft,B02510,,2021-01-01T03:25:54.000Z,,2021-01-01T03:31:18.000Z,2021-01-01T03:36:47.000Z,76,77,1.107,329,6.38,0.0,0.19,0.57,0.0,,0.0,5.47,N,N,N,N,N,3.0,2021.0,1.0,1.0,1,0.9100003,East New York,East New York/Pennsylvania Avenue
204,Lyft,B02510,,2021-01-28T19:34:54.000Z,,2021-01-28T19:38:39.000Z,2021-01-28T20:02:43.000Z,244,242,6.401,1444,28.19,0.4,0.86,2.54,0.0,,0.0,19.19,N,N,N,N,N,19.0,2021.0,1.0,28.0,1,9.0,Washington Heights South,Van Nest/Morris Park
705,Lyft,B02510,,2021-01-24T16:38:09.000Z,,2021-01-24T16:43:03.000Z,2021-01-24T16:53:45.000Z,182,213,2.164,642,9.65,0.0,0.29,0.86,0.0,,0.0,7.78,N,N,N,N,N,16.0,2021.0,1.0,24.0,1,1.8699994,Parkchester,Soundview/Castle Hill
557,Lyft,B02510,,2021-01-13T09:28:03.000Z,,2021-01-13T09:29:42.000Z,2021-01-13T09:46:57.000Z,173,112,5.539,1035,23.12,0.0,0.69,2.05,0.0,,0.0,14.82,N,N,N,N,N,9.0,2021.0,1.0,13.0,1,8.300001,North Corona,Greenpoint
